image_path,label,target_person_id
dataset/test\n000020\0260_02.jpg,genuine,n000020
dataset/test\n000014\0195_01.jpg,genuine,n000014
dataset/test\n000032\0014_01.jpg,impostor,n000013
dataset/test\n000011\0419_01.jpg,genuine,n000011
dataset/test\n000015\0423_01.jpg,genuine,n000015
dataset/test\n000031\0017_01.jpg,genuine,n000031
dataset/test\n000028\0063_02.jpg,genuine,n000028
dataset/test\n000016\0298_01.jpg,impostor,n000027
dataset/test\n000013\0018_01.jpg,impostor,n000027
dataset/test\n000032\0054_01.jpg,genuine,n000032
dataset/test\n000019\0217_01.jpg,genuine,n000019
dataset/test\n000016\0305_03.jpg,genuine,n000016
dataset/test\n000014\0130_20.jpg,impostor,n000017
dataset/test\n000013\0004_01.jpg,impostor,n000032
dataset/test\n000031\0183_01.jpg,impostor,n000005
dataset/test\n000015\0032_01.jpg,impostor,n000032
dataset/test\n000008\0098_01.jpg,impostor,n000020
dataset/test\n000011\0210_01.jpg,genuine,n000011
dataset/test\n000020\0166_01.jpg,genuine,n000020
dataset/test\n000005\0101_01.jpg,genuine,n000005
dataset/test\n000002\0089_01.jpg,impostor,n000012
dataset/test\n000012\0419_01.jpg,genuine,n000012
dataset/test\n000018\0072_01.jpg,genuine,n000018
dataset/test\n000032\0581_02.jpg,impostor,n000006
dataset/test\n000016\0333_01.jpg,impostor,n000028
dataset/test\n000021\0089_01.jpg,genuine,n000021
dataset/test\n000027\0236_01.jpg,genuine,n000027
dataset/test\n000010\0059_01.jpg,impostor,n000012
dataset/test\n000002\0034_01.jpg,impostor,n000008
dataset/test\n000023\0014_01.jpg,genuine,n000023
dataset/test\n000014\0075_01.jpg,impostor,n000003
dataset/test\n000011\0050_01.jpg,genuine,n000011
dataset/test\n000006\0056_01.jpg,impostor,n000025
dataset/test\n000025\0072_01.jpg,genuine,n000025
dataset/test\n000004\0392_01.jpg,genuine,n000004
dataset/test\n000028\0178_01.jpg,genuine,n000028
dataset/test\n000028\0018_01.jpg,genuine,n000028
dataset/test\n000013\0097_01.jpg,genuine,n000013
dataset/test\n000022\0071_01.jpg,impostor,n000017
dataset/test\n000019\0123_01.jpg,genuine,n000019
dataset/test\n000004\0017_01.jpg,impostor,n000025
dataset/test\n000032\0218_01.jpg,impostor,n000020
dataset/test\n000020\0127_01.jpg,impostor,n000007
dataset/test\n000017\0154_01.jpg,genuine,n000017
dataset/test\n000017\0108_01.jpg,impostor,n000010
dataset/test\n000024\0131_02.jpg,impostor,n000010
dataset/test\n000002\0109_01.jpg,impostor,n000031
dataset/test\n000032\0036_01.jpg,genuine,n000032
dataset/test\n000004\0374_01.jpg,genuine,n000004
dataset/test\n000026\0023_01.jpg,genuine,n000026
dataset/test\n000016\0152_01.jpg,genuine,n000016
dataset/test\n000007\0175_01.jpg,genuine,n000007
dataset/test\n000032\0402_01.jpg,genuine,n000032
dataset/test\n000031\0116_01.jpg,genuine,n000031
dataset/test\n000020\0326_01.jpg,impostor,n000005
dataset/test\n000020\0349_01.jpg,genuine,n000020
dataset/test\n000003\0236_01.jpg,genuine,n000003
dataset/test\n000017\0149_01.jpg,impostor,n000007
dataset/test\n000019\0074_08.jpg,impostor,n000018
dataset/test\n000033\0197_01.jpg,impostor,n000018
dataset/test\n000019\0408_01.jpg,impostor,n000005
dataset/test\n000027\0131_01.jpg,genuine,n000027
dataset/test\n000016\0204_01.jpg,impostor,n000021
dataset/test\n000006\0396_01.jpg,genuine,n000006
dataset/test\n000028\0145_03.jpg,impostor,n000021
dataset/test\n000011\0200_01.jpg,impostor,n000028
dataset/test\n000031\0084_01.jpg,impostor,n000022
dataset/test\n000017\0175_02.jpg,impostor,n000010
dataset/test\n000011\0141_01.jpg,impostor,n000033
dataset/test\n000024\0140_01.jpg,impostor,n000012
dataset/test\n000016\0336_01.jpg,genuine,n000016
dataset/test\n000012\0391_02.jpg,impostor,n000006
dataset/test\n000015\0027_03.jpg,genuine,n000015
dataset/test\n000025\0185_01.jpg,impostor,n000031
dataset/test\n000005\0060_01.jpg,genuine,n000005
dataset/test\n000012\0127_02.jpg,impostor,n000014
dataset/test\n000012\0286_02.jpg,impostor,n000005
dataset/test\n000027\0230_01.jpg,impostor,n000021
dataset/test\n000032\0004_02.jpg,genuine,n000032
dataset/test\n000031\0084_01.jpg,genuine,n000031
dataset/test\n000019\0371_01.jpg,genuine,n000019
dataset/test\n000018\0086_01.jpg,genuine,n000018
dataset/test\n000004\0286_01.jpg,genuine,n000004
dataset/test\n000023\0234_01.jpg,impostor,n000019
dataset/test\n000020\0084_01.jpg,impostor,n000002
dataset/test\n000004\0181_01.jpg,impostor,n000030
dataset/test\n000032\0082_01.jpg,genuine,n000032
dataset/test\n000031\0168_01.jpg,genuine,n000031
dataset/test\n000013\0029_05.jpg,genuine,n000013
dataset/test\n000002\0143_01.jpg,genuine,n000002
dataset/test\n000030\0162_01.jpg,genuine,n000030
dataset/test\n000018\0204_01.jpg,impostor,n000012
dataset/test\n000015\0050_01.jpg,impostor,n000027
dataset/test\n000027\0162_06.jpg,genuine,n000027
dataset/test\n000028\0009_01.jpg,genuine,n000028
dataset/test\n000032\0305_01.jpg,impostor,n000013
dataset/test\n000024\0077_01.jpg,genuine,n000024
dataset/test\n000026\0048_03.jpg,genuine,n000026
dataset/test\n000020\0130_01.jpg,genuine,n000020
dataset/test\n000025\0054_01.jpg,impostor,n000007
dataset/test\n000002\0320_01.jpg,genuine,n000002
dataset/test\n000021\0004_01.jpg,genuine,n000021
dataset/test\n000024\0469_02.jpg,impostor,n000025
dataset/test\n000019\0219_01.jpg,impostor,n000005
dataset/test\n000033\0424_01.jpg,impostor,n000024
dataset/test\n000031\0179_01.jpg,genuine,n000031
dataset/test\n000006\0104_01.jpg,genuine,n000006
dataset/test\n000032\0276_03.jpg,impostor,n000011
dataset/test\n000006\0076_01.jpg,impostor,n000018
dataset/test\n000023\0207_10.jpg,impostor,n000030
dataset/test\n000020\0324_02.jpg,genuine,n000020
dataset/test\n000013\0131_02.jpg,genuine,n000013
dataset/test\n000024\0108_01.jpg,impostor,n000023
dataset/test\n000033\0131_02.jpg,impostor,n000015
dataset/test\n000004\0127_01.jpg,genuine,n000004
dataset/test\n000013\0135_01.jpg,genuine,n000013
dataset/test\n000002\0032_01.jpg,genuine,n000002
dataset/test\n000019\0337_01.jpg,genuine,n000019
dataset/test\n000026\0310_01.jpg,genuine,n000026
dataset/test\n000022\0294_01.jpg,genuine,n000022
dataset/test\n000023\0057_01.jpg,impostor,n000027
dataset/test\n000018\0194_01.jpg,genuine,n000018
dataset/test\n000013\0296_01.jpg,impostor,n000024
dataset/test\n000014\0092_01.jpg,impostor,n000019
dataset/test\n000024\0302_01.jpg,impostor,n000003
dataset/test\n000016\0172_02.jpg,impostor,n000026
dataset/test\n000014\0059_01.jpg,impostor,n000024
dataset/test\n000019\0304_03.jpg,impostor,n000002
dataset/test\n000023\0186_01.jpg,impostor,n000028
dataset/test\n000014\0130_13.jpg,genuine,n000014
dataset/test\n000032\0417_01.jpg,genuine,n000032
dataset/test\n000033\0415_01.jpg,impostor,n000004
dataset/test\n000020\0260_02.jpg,impostor,n000016
dataset/test\n000016\0341_01.jpg,impostor,n000021
dataset/test\n000024\0219_01.jpg,genuine,n000024
dataset/test\n000028\0398_01.jpg,genuine,n000028
dataset/test\n000023\0044_02.jpg,impostor,n000024
dataset/test\n000006\0488_01.jpg,impostor,n000025
dataset/test\n000026\0194_05.jpg,genuine,n000026
dataset/test\n000022\0377_01.jpg,impostor,n000013
dataset/test\n000013\0022_02.jpg,impostor,n000021
dataset/test\n000030\0138_01.jpg,impostor,n000023
dataset/test\n000016\0471_01.jpg,impostor,n000003
dataset/test\n000024\0193_01.jpg,impostor,n000030
dataset/test\n000020\0132_01.jpg,impostor,n000026
dataset/test\n000032\0040_01.jpg,impostor,n000016
dataset/test\n000006\0524_01.jpg,genuine,n000006
dataset/test\n000032\0236_01.jpg,impostor,n000026
dataset/test\n000033\0246_01.jpg,impostor,n000005
dataset/test\n000020\0410_01.jpg,genuine,n000020
dataset/test\n000016\0319_02.jpg,impostor,n000005
dataset/test\n000006\0050_01.jpg,impostor,n000015
dataset/test\n000016\0385_04.jpg,impostor,n000015
dataset/test\n000031\0057_01.jpg,genuine,n000031
dataset/test\n000025\0156_02.jpg,genuine,n000025
dataset/test\n000013\0255_01.jpg,genuine,n000013
dataset/test\n000015\0002_01.jpg,genuine,n000015
dataset/test\n000012\0038_02.jpg,impostor,n000014
dataset/test\n000026\0389_01.jpg,genuine,n000026
dataset/test\n000007\0145_04.jpg,genuine,n000007
dataset/test\n000018\0219_01.jpg,impostor,n000031
dataset/test\n000006\0502_01.jpg,impostor,n000028
dataset/test\n000007\0246_01.jpg,genuine,n000007
dataset/test\n000002\0217_01.jpg,impostor,n000028
dataset/test\n000033\0400_01.jpg,genuine,n000033
dataset/test\n000030\0137_01.jpg,genuine,n000030
dataset/test\n000027\0125_01.jpg,genuine,n000027
dataset/test\n000011\0228_01.jpg,genuine,n000011
dataset/test\n000005\0062_01.jpg,genuine,n000005
dataset/test\n000033\0111_01.jpg,impostor,n000032
dataset/test\n000020\0373_01.jpg,impostor,n000003
dataset/test\n000011\0023_01.jpg,impostor,n000017
dataset/test\n000018\0113_08.jpg,genuine,n000018
dataset/test\n000019\0292_04.jpg,impostor,n000018
dataset/test\n000020\0174_01.jpg,impostor,n000012
dataset/test\n000022\0058_01.jpg,impostor,n000032
dataset/test\n000030\0098_01.jpg,impostor,n000025
dataset/test\n000026\0332_01.jpg,impostor,n000025
dataset/test\n000023\0109_01.jpg,impostor,n000015
dataset/test\n000026\0118_01.jpg,genuine,n000026
dataset/test\n000027\0210_03.jpg,impostor,n000020
dataset/test\n000017\0036_01.jpg,genuine,n000017
dataset/test\n000018\0149_01.jpg,genuine,n000018
dataset/test\n000006\0131_01.jpg,impostor,n000020
dataset/test\n000012\0282_01.jpg,genuine,n000012
dataset/test\n000006\0195_01.jpg,genuine,n000006
dataset/test\n000011\0078_01.jpg,genuine,n000011
dataset/test\n000031\0100_01.jpg,genuine,n000031
dataset/test\n000027\0107_02.jpg,genuine,n000027
dataset/test\n000022\0313_01.jpg,impostor,n000007
dataset/test\n000020\0343_01.jpg,impostor,n000032
dataset/test\n000027\0086_01.jpg,impostor,n000020
dataset/test\n000004\0414_01.jpg,genuine,n000004
dataset/test\n000016\0050_01.jpg,genuine,n000016
dataset/test\n000005\0079_01.jpg,genuine,n000005
dataset/test\n000032\0280_01.jpg,genuine,n000032
dataset/test\n000026\0100_01.jpg,impostor,n000022
dataset/test\n000006\0368_02.jpg,genuine,n000006
dataset/test\n000016\0127_01.jpg,genuine,n000016
dataset/test\n000019\0070_01.jpg,genuine,n000019
dataset/test\n000006\0187_04.jpg,genuine,n000006
dataset/test\n000020\0331_01.jpg,genuine,n000020
dataset/test\n000019\0124_02.jpg,impostor,n000007
dataset/test\n000024\0185_01.jpg,impostor,n000020
dataset/test\n000023\0358_01.jpg,impostor,n000018
dataset/test\n000025\0285_01.jpg,genuine,n000025
dataset/test\n000018\0113_01.jpg,impostor,n000010
dataset/test\n000023\0199_01.jpg,genuine,n000023
dataset/test\n000002\0154_01.jpg,genuine,n000002
dataset/test\n000022\0203_01.jpg,impostor,n000026
dataset/test\n000022\0234_01.jpg,impostor,n000018
dataset/test\n000010\0009_01.jpg,genuine,n000010
dataset/test\n000008\0059_01.jpg,impostor,n000013
dataset/test\n000005\0208_01.jpg,impostor,n000014
dataset/test\n000010\0135_01.jpg,impostor,n000004
dataset/test\n000012\0170_01.jpg,impostor,n000027
dataset/test\n000031\0080_02.jpg,impostor,n000020
dataset/test\n000021\0158_02.jpg,impostor,n000006
dataset/test\n000021\0107_01.jpg,genuine,n000021
dataset/test\n000023\0017_01.jpg,genuine,n000023
dataset/test\n000013\0325_01.jpg,impostor,n000033
dataset/test\n000032\0074_01.jpg,impostor,n000015
dataset/test\n000002\0133_02.jpg,genuine,n000002
dataset/test\n000018\0040_01.jpg,impostor,n000016
dataset/test\n000014\0108_01.jpg,impostor,n000019
dataset/test\n000014\0091_01.jpg,impostor,n000023
dataset/test\n000011\0104_01.jpg,impostor,n000023
dataset/test\n000003\0018_01.jpg,genuine,n000003
dataset/test\n000024\0036_02.jpg,genuine,n000024
dataset/test\n000024\0023_01.jpg,impostor,n000002
dataset/test\n000002\0071_01.jpg,genuine,n000002
dataset/test\n000032\0110_01.jpg,impostor,n000019
dataset/test\n000032\0255_05.jpg,impostor,n000016
dataset/test\n000013\0114_02.jpg,genuine,n000013
dataset/test\n000018\0232_01.jpg,genuine,n000018
dataset/test\n000024\0124_01.jpg,impostor,n000006
dataset/test\n000026\0255_01.jpg,genuine,n000026
dataset/test\n000008\0185_01.jpg,impostor,n000023
dataset/test\n000028\0046_01.jpg,genuine,n000028
dataset/test\n000028\0013_01.jpg,genuine,n000028
dataset/test\n000006\0213_01.jpg,impostor,n000013
dataset/test\n000006\0277_01.jpg,genuine,n000006
dataset/test\n000031\0180_01.jpg,impostor,n000024
dataset/test\n000016\0034_01.jpg,genuine,n000016
dataset/test\n000017\0051_02.jpg,genuine,n000017
dataset/test\n000016\0181_01.jpg,genuine,n000016
dataset/test\n000026\0283_01.jpg,impostor,n000014
dataset/test\n000019\0419_02.jpg,impostor,n000023
dataset/test\n000031\0218_01.jpg,genuine,n000031
dataset/test\n000017\0327_02.jpg,genuine,n000017
dataset/test\n000006\0056_01.jpg,genuine,n000006
dataset/test\n000002\0292_01.jpg,impostor,n000005
dataset/test\n000018\0214_01.jpg,impostor,n000013
dataset/test\n000002\0204_02.jpg,impostor,n000027
dataset/test\n000016\0500_01.jpg,genuine,n000016
dataset/test\n000023\0132_01.jpg,impostor,n000011
dataset/test\n000015\0218_02.jpg,impostor,n000011
dataset/test\n000003\0057_01.jpg,impostor,n000017
dataset/test\n000032\0330_01.jpg,impostor,n000016
dataset/test\n000011\0022_01.jpg,genuine,n000011
dataset/test\n000033\0144_01.jpg,genuine,n000033
dataset/test\n000024\0353_01.jpg,impostor,n000019
dataset/test\n000010\0009_01.jpg,impostor,n000005
dataset/test\n000013\0036_01.jpg,genuine,n000013
dataset/test\n000011\0170_02.jpg,genuine,n000011
dataset/test\n000013\0327_01.jpg,genuine,n000013
dataset/test\n000017\0099_02.jpg,genuine,n000017
dataset/test\n000025\0303_01.jpg,impostor,n000014
dataset/test\n000030\0107_01.jpg,impostor,n000002
dataset/test\n000030\0165_02.jpg,genuine,n000030
dataset/test\n000023\0364_01.jpg,genuine,n000023
dataset/test\n000011\0129_01.jpg,genuine,n000011
dataset/test\n000011\0004_01.jpg,impostor,n000017
dataset/test\n000020\0164_01.jpg,genuine,n000020
dataset/test\n000021\0213_03.jpg,impostor,n000030
dataset/test\n000010\0127_01.jpg,impostor,n000018
dataset/test\n000018\0160_01.jpg,genuine,n000018
dataset/test\n000004\0144_02.jpg,genuine,n000004
dataset/test\n000010\0041_01.jpg,impostor,n000033
dataset/test\n000030\0150_01.jpg,genuine,n000030
dataset/test\n000006\0045_02.jpg,impostor,n000030
dataset/test\n000004\0104_01.jpg,impostor,n000008
dataset/test\n000015\0021_01.jpg,genuine,n000015
dataset/test\n000033\0225_01.jpg,impostor,n000004
dataset/test\n000030\0246_02.jpg,impostor,n000011
dataset/test\n000021\0073_03.jpg,impostor,n000004
dataset/test\n000018\0191_01.jpg,genuine,n000018
dataset/test\n000013\0015_01.jpg,genuine,n000013
dataset/test\n000033\0055_01.jpg,impostor,n000004
dataset/test\n000011\0133_01.jpg,genuine,n000011
dataset/test\n000010\0057_01.jpg,impostor,n000030
dataset/test\n000025\0195_01.jpg,impostor,n000019
dataset/test\n000011\0246_02.jpg,impostor,n000002
dataset/test\n000015\0384_01.jpg,genuine,n000015
dataset/test\n000016\0108_01.jpg,impostor,n000020
dataset/test\n000030\0060_01.jpg,impostor,n000007
dataset/test\n000033\0375_01.jpg,impostor,n000015
dataset/test\n000023\0149_01.jpg,impostor,n000016
dataset/test\n000027\0023_05.jpg,genuine,n000027
dataset/test\n000006\0303_01.jpg,impostor,n000028
dataset/test\n000017\0171_01.jpg,genuine,n000017
dataset/test\n000011\0176_01.jpg,impostor,n000008
dataset/test\n000026\0165_01.jpg,genuine,n000026
dataset/test\n000027\0351_02.jpg,genuine,n000027
dataset/test\n000004\0253_02.jpg,impostor,n000023
dataset/test\n000008\0017_01.jpg,impostor,n000002
dataset/test\n000026\0340_01.jpg,genuine,n000026
dataset/test\n000019\0200_01.jpg,genuine,n000019
dataset/test\n000006\0198_01.jpg,genuine,n000006
dataset/test\n000024\0271_01.jpg,impostor,n000015
dataset/test\n000016\0074_01.jpg,impostor,n000024
dataset/test\n000003\0164_02.jpg,impostor,n000004
dataset/test\n000019\0125_02.jpg,impostor,n000016
dataset/test\n000005\0167_02.jpg,genuine,n000005
dataset/test\n000004\0171_03.jpg,impostor,n000014
dataset/test\n000017\0192_02.jpg,impostor,n000002
dataset/test\n000016\0139_01.jpg,impostor,n000033
dataset/test\n000023\0215_02.jpg,genuine,n000023
dataset/test\n000006\0018_01.jpg,genuine,n000006
dataset/test\n000011\0050_01.jpg,impostor,n000021
dataset/test\n000010\0056_01.jpg,impostor,n000002
dataset/test\n000012\0290_01.jpg,genuine,n000012
dataset/test\n000032\0433_02.jpg,impostor,n000031
dataset/test\n000005\0149_01.jpg,genuine,n000005
dataset/test\n000031\0187_01.jpg,impostor,n000028
dataset/test\n000025\0070_02.jpg,impostor,n000023
dataset/test\n000016\0335_01.jpg,impostor,n000012
dataset/test\n000017\0162_01.jpg,impostor,n000024
dataset/test\n000022\0034_01.jpg,impostor,n000010
dataset/test\n000020\0164_01.jpg,impostor,n000004
dataset/test\n000023\0114_01.jpg,impostor,n000015
dataset/test\n000004\0128_02.jpg,impostor,n000003
dataset/test\n000028\0136_03.jpg,genuine,n000028
dataset/test\n000002\0284_02.jpg,impostor,n000033
dataset/test\n000023\0023_01.jpg,impostor,n000005
dataset/test\n000006\0008_01.jpg,genuine,n000006
dataset/test\n000005\0038_01.jpg,impostor,n000023
dataset/test\n000006\0505_02.jpg,impostor,n000012
dataset/test\n000023\0264_01.jpg,genuine,n000023
dataset/test\n000011\0076_01.jpg,impostor,n000015
dataset/test\n000030\0191_01.jpg,genuine,n000030
dataset/test\n000030\0018_03.jpg,impostor,n000027
dataset/test\n000033\0029_01.jpg,impostor,n000002
dataset/test\n000032\0233_01.jpg,impostor,n000006
dataset/test\n000008\0014_01.jpg,impostor,n000018
dataset/test\n000018\0110_02.jpg,genuine,n000018
dataset/test\n000007\0174_01.jpg,genuine,n000007
dataset/test\n000020\0233_01.jpg,genuine,n000020
dataset/test\n000020\0181_02.jpg,genuine,n000020
dataset/test\n000027\0180_02.jpg,impostor,n000007
dataset/test\n000021\0313_01.jpg,genuine,n000021
dataset/test\n000006\0034_02.jpg,impostor,n000022
dataset/test\n000025\0044_01.jpg,genuine,n000025
dataset/test\n000003\0086_01.jpg,genuine,n000003
dataset/test\n000005\0151_01.jpg,impostor,n000002
dataset/test\n000004\0409_01.jpg,genuine,n000004
dataset/test\n000022\0106_01.jpg,genuine,n000022
dataset/test\n000019\0324_01.jpg,genuine,n000019
dataset/test\n000017\0095_01.jpg,genuine,n000017
dataset/test\n000015\0067_01.jpg,genuine,n000015
dataset/test\n000012\0114_01.jpg,impostor,n000010
dataset/test\n000013\0226_01.jpg,impostor,n000018
dataset/test\n000003\0168_02.jpg,impostor,n000021
dataset/test\n000019\0047_01.jpg,genuine,n000019
dataset/test\n000002\0082_01.jpg,impostor,n000015
dataset/test\n000025\0330_04.jpg,impostor,n000013
dataset/test\n000032\0101_01.jpg,impostor,n000020
dataset/test\n000012\0007_06.jpg,impostor,n000018
dataset/test\n000022\0369_01.jpg,impostor,n000003
dataset/test\n000014\0189_01.jpg,impostor,n000015
dataset/test\n000014\0273_02.jpg,genuine,n000014
dataset/test\n000012\0201_01.jpg,impostor,n000013
dataset/test\n000030\0025_01.jpg,impostor,n000016
dataset/test\n000010\0012_01.jpg,genuine,n000010
dataset/test\n000033\0062_01.jpg,genuine,n000033
dataset/test\n000004\0181_01.jpg,genuine,n000004
dataset/test\n000030\0012_01.jpg,impostor,n000021
dataset/test\n000032\0213_01.jpg,impostor,n000025
dataset/test\n000022\0281_02.jpg,genuine,n000022
dataset/test\n000022\0108_01.jpg,impostor,n000018
dataset/test\n000022\0228_01.jpg,genuine,n000022
dataset/test\n000023\0134_01.jpg,impostor,n000025
dataset/test\n000020\0035_05.jpg,impostor,n000003
dataset/test\n000022\0406_01.jpg,impostor,n000004
dataset/test\n000024\0449_02.jpg,genuine,n000024
dataset/test\n000023\0270_01.jpg,impostor,n000033
dataset/test\n000023\0124_01.jpg,impostor,n000011
dataset/test\n000004\0184_02.jpg,genuine,n000004
dataset/test\n000019\0069_02.jpg,genuine,n000019
dataset/test\n000014\0152_01.jpg,genuine,n000014
dataset/test\n000012\0205_02.jpg,genuine,n000012
